id_grid,cellCentroidLatitude__,cellCentroidLongitude__,x2_3_7_8TCDD,Oxamyl100G_kg_kg_hectare_,Glyphosate360G_L_L_hectare_,ChromeEtCompos_s_exprim_sEnTantQueCr_,Compos_sOrganiquesVolatilsNonM_thaniques_COVNM_,HydrocarburesAromatiquesPolycycliques_HAP_,MercureEtCompos_s_exprim_sEnTantQueHg_,Particules_PM10_,ZincEtCompos_s_exprim_sEnTantQueZn_,impact_x2_3_7_8TCDD,impact_Oxamyl100G_kg_kg_hectare_,impact_Glyphosate360G_L_L_hectare_,impact_ChromeEtCompos_s_exprim_sEnTantQueCr_,impact_Compos_sOrganiquesVolatilsNonM_thaniques_COVNM_,impact_HydrocarburesAromatiquesPolycycliques_HAP_,impact_MercureEtCompos_s_exprim_sEnTantQueHg_,impact_Particules_PM10_,impact_ZincEtCompos_s_exprim_sEnTantQueZn_,impact
2031,-5.195,24.735,2.59016534469157e-06,1.23635685988349,0.786866341891283,8.00821338694941e-17,1.62253529260025e-15,4.01936269631566e-15,5.69920268885595e-17,2.64015564561252e-15,9.47155982079032e-18,3.14701551465753e-09,4.27284930775736e-12,2.59665892824124e-13,6.60677604423326e-25,1.21690146945019e-23,2.4116176177894e-22,8.07691005064665e-22,8.71251363052132e-22,2.38683307483916e-25,0
2032,-5.195,24.585,2.10002685094042e-06,0.511972705834626,0.334889469963837,2.02820706873118e-17,3.84143928364625e-16,1.01942230993736e-15,1.4454765117864e-17,6.69616994085048e-16,2.2424425590641e-18,3.55741424250831e-09,2.35917022848596e-12,1.47351366784088e-13,2.2310277756043e-25,3.84143928364625e-24,8.15537847949886e-23,2.73137241667158e-22,2.94631477397421e-22,7.53460699845538e-26,0
2033,-5.195,24.435,1.46376010509109e-06,0.189843409664123,0.120516936355114,4.64462955270029e-18,8.21805525435832e-17,2.33763901493263e-16,3.31462462237877e-18,1.53549985631696e-16,4.79729483072796e-19,2.53316610780228e-09,8.7479843173228e-13,5.30274519962501e-14,5.10909250797032e-26,8.21805525435832e-25,1.8701112119461e-23,6.26331468644692e-23,6.75619936779465e-23,1.6118910631246e-26,0
2034,-5.195,24.285,9.2619288280045e-07,0.071554184220012,0.0404082231581451,1.09685469838576e-18,1.843380171915e-17,5.52575023601221e-17,7.83516516981526e-19,3.62964026491692e-17,1.07607431289076e-19,3.65075366276602e-09,7.41873781993084e-13,4.00041409265637e-14,2.71471537850475e-26,4.14760538680875e-25,9.94635042482199e-24,3.33119882359866e-23,3.59334386226775e-23,8.13512180545411e-27,0
2035,-5.195,24.135,5.56627238363142e-07,0.0311572226357264,0.014117843125062,3.29227549385875e-19,5.39102305313919e-18,1.65935843407567e-17,2.35286555700201e-19,1.08996496928118e-17,3.14701304895208e-20,9.85765551269384e-10,1.43572481905427e-13,6.21185097502728e-15,3.62150304324463e-27,5.39102305313919e-26,1.32748674726053e-24,4.44597475651099e-24,4.79584586483719e-24,1.0573963844479e-27,0
2036,-5.195,23.985,2.70159571113549e-07,0.0163025112449584,0.00475638770353425,8.4337223287583e-20,1.35374999980684e-18,4.25220830379169e-18,6.02936306812009e-20,2.79310244130663e-18,7.90252401795738e-21,1.26571419406855e-07,1.98155171233846e-11,5.5123724382562e-13,2.44618613143662e-25,3.56746968699097e-24,8.96450554605365e-23,3.00236258061378e-22,3.23863021171945e-22,6.99724247655625e-26,0
2037,-5.195,23.835,8.73409200121361e-08,0.00995370877666948,0.0016680602397443,1.0904585471591e-20,1.69498264370462e-19,5.50100352605617e-19,7.80007589657025e-21,3.61338515908617e-19,9.89447165858562e-22,2.31077439345002e-10,6.88000350643395e-14,1.10091975823124e-15,1.79925660281252e-28,2.54247396555692e-27,6.60120423126741e-26,2.21085351212387e-25,2.38483420499687e-25,4.98681371592715e-29,0
2038,-5.195,23.685,1.66540166453249e-08,0.00684543838971949,0.000952436785293931,4.59137226941168e-22,6.77341858038302e-21,2.31816894533153e-20,3.2870172922106e-22,1.52271076061656e-20,3.95398741378241e-23,5.02044294905814e-11,5.5201615174698e-14,7.33376324676327e-16,8.83839161861748e-30,1.18534825156703e-28,3.24543652346414e-27,1.0869508781882e-26,1.17248728567475e-26,2.32494459930406e-30,0
2039,-5.195,23.535,2.69350778439082e-09,0.00575351617539939,0.000857627613288557,2.80907954935633e-24,3.62696517038037e-23,1.42110374837661e-22,2.01503544612068e-24,9.33465170415404e-23,2.1172434236371e-25,0,0,0,0,0,0,0,0,0,0
2040,-5.195,23.385,1.10853825594318e-09,0.00490518092550437,0.00077083823310155,4.16651990537972e-26,4.63755780895095e-25,2.11185853856362e-24,2.99448215322739e-26,1.38719385748259e-24,2.7071777202029e-27,0,0,0,0,0,0,0,0,0,0
2041,-5.195,23.235,5.48142310613699e-10,0.00301863043895489,0.000485048271839445,3.88756067098765e-27,4.11061855115958e-26,1.97163971130939e-25,2.7956607037354e-27,1.29508982100542e-25,2.39957659501745e-28,0,0,0,0,0,0,0,0,0,0
2042,-5.195,23.085,1.94928797746593e-10,0.0011307945120876,0.000183314509029625,2.92908936771029e-28,3.0044136884534e-27,1.48603906098299e-26,2.10710962209569e-28,9.76118532435829e-27,1.75382872453155e-29,0,0,0,0,0,0,0,0,0,0
2043,-5.195,22.935,5.15938341053343e-11,0.000305262669563015,4.98393295318235e-05,1.45412827576473e-29,1.45497198357121e-28,7.37933400875297e-28,1.04634300017766e-29,4.84718394832302e-28,8.49340990229374e-31,0,0,0,0,0,0,0,0,0,0
2044,-5.195,22.785,1.05708881843458e-11,6.23461685129467e-05,1.02390454230796e-05,5.23196901598244e-31,5.10695929690893e-30,2.65578766871886e-29,3.76573933884276e-31,1.74447874871891e-29,2.98119138226529e-32,0,0,0,0,0,0,0,0,0,0
2045,-5.195,22.635,1.44517772592808e-12,8.34703525844324e-06,1.37689839026143e-06,2.02658181283595e-32,1.95585897692763e-31,1.02882961770223e-30,1.45881548061287e-32,6.75796271393913e-31,1.14173418039725e-33,0,0,0,0,0,0,0,0,0,0
2046,-5.195,22.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,-5.045,31.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,-5.045,31.485,5.94437975263189e-06,11.5103496164301,15.5250357815252,6.11585337056147e-20,3.22619284960382e-18,2.96165657060075e-18,4.19944214193654e-20,1.9453915722521e-18,1.88329208873655e-20,0,0,0,0,0,0,0,0,0,0
2049,-5.045,31.335,9.55114123114415e-06,17.5231315372599,25.9764617346987,1.7273920713807e-19,9.11626048876732e-18,8.36483079111049e-18,1.18608022560943e-19,5.49451664513567e-18,5.32162273104188e-20,0,0,0,0,0,0,0,0,0,0
2050,-5.045,31.185,1.48064757730581e-05,26.0523069614096,42.1809881415426,4.43580643402349e-19,2.34192582790307e-17,2.14797132551858e-17,3.04568780647795e-19,1.41091487635091e-17,1.36710065448733e-19,0,0,0,0,0,0,0,0,0,0
2051,-5.045,31.035,2.19164866369343e-05,37.3125897862423,65.6812509153807,1.01659927062093e-18,5.36920913789494e-17,4.92261886504684e-17,6.97996294228549e-19,3.23346783301375e-17,3.13427915440619e-19,0,0,0,0,0,0,0,0,0,0
2052,-5.045,30.885,3.04939930684617e-05,50.5464122323923,96.1723748251447,2.05870430383951e-18,1.08771818833033e-16,9.96852261105851e-17,1.4134736066726e-18,6.54791648291081e-17,6.34956162895082e-19,0,0,0,0,0,0,0,0,0,0
2053,-5.045,30.735,3.95519074601762e-05,64.0367257987537,130.451848893652,3.6635615340553e-18,1.93642437362761e-16,1.77390339582546e-16,2.51528308518321e-18,1.16520488921112e-16,1.13038891704109e-18,0,0,0,0,0,0,0,0,0,0
2054,-5.045,30.585,4.77787048984317e-05,75.5512415379286,162.959764600738,5.85255378831794e-18,3.09476322584051e-16,2.83374599964083e-16,4.01807302324116e-18,1.86137232801647e-16,1.80656992288949e-18,0,0,0,0,0,0,0,0,0,0
2055,-5.045,30.435,5.45016176163617e-05,83.8585759300515,191.045849211443,9.29888037321814e-18,4.91990959889879e-16,4.50227132258239e-16,6.3839366502409e-18,2.95735865322409e-16,2.87200020549832e-18,0,0,0,0,0,0,0,0,0,0
2056,-5.045,30.285,5.99623996784625e-05,88.8516177794531,219.812408614521,2.00310658647015e-17,1.06353063085257e-15,9.69649357459062e-16,1.37490160575549e-17,6.36923168866232e-16,6.20836638195221e-18,0,0,0,0,0,0,0,0,0,0
2057,-5.045,30.135,7.12906258302725e-05,99.7634170726088,305.011450988229,1.10244581666661e-16,5.94728280958145e-15,5.3315374233279e-15,7.55978365590627e-17,3.50206977859858e-15,3.47172980912605e-17,0,0,0,0,0,0,0,0,0,0
2058,-5.045,29.985,9.91258907135843e-05,138.682816889144,517.424470167373,8.55874393432658e-16,4.70443307103781e-14,4.13435153608313e-14,5.86224960805832e-16,2.71568713093302e-14,2.74621552558908e-16,0,0,0,0,0,0,0,0,0,0
2059,-5.045,29.835,0.000123517224503271,191.570479516823,715.293810656533,5.30536969630214e-15,2.95131063708293e-13,2.56088147705107e-13,3.63116834746695e-15,1.68213873696407e-13,1.72282928166775e-15,0,0,0,0,0,0,0,0,0,0
2060,-5.045,29.685,0.000133993468267062,253.288717231088,799.095218159704,2.76173453038163e-14,1.54739416852844e-12,1.33247704925555e-12,1.88936837895151e-14,8.75249901549287e-13,9.03292230884886e-15,0,0,0,0,0,0,0,0,0,0
2061,-5.045,29.535,0.000127494851103315,309.158285329884,737.317358810828,1.14927172946678e-13,6.47099553610587e-12,5.54326803656871e-12,7.86000430566283e-14,3.64114699459831e-12,3.77744732030758e-14,0,0,0,0,0,0,0,0,0,0
2062,-5.045,29.385,0.00011246066482816,346.616965333546,622.027446324702,4.16140838821409e-13,2.35198980790502e-11,2.00668349331608e-11,2.84535057542159e-13,1.31810865406405e-11,1.37297537453905e-13,0,0,0,0,0,0,0,0,0,0
2063,-5.045,29.235,0.000604226748374948,346.836742897158,518.553366530384,1.32006954584671e-12,7.47731508955095e-11,6.36465058897571e-11,9.02467293722185e-13,4.18067973816802e-11,4.36488683344141e-13,4.12824050444546e-07,3.19644742254021e-09,4.56326962546738e-10,2.90415300086276e-20,1.49546301791019e-18,1.01834409423611e-17,3.41060439643488e-17,3.67899816958786e-17,2.93320395207263e-20,0
2064,-5.045,29.085,0.000891178382146732,293.764904313193,459.722356497417,3.1499584926611e-12,1.78421631042189e-10,1.51873842514343e-10,2.15347525720444e-12,9.97597412899957e-11,1.04153725669422e-12,2.15186669374779e-07,1.35366867907519e-09,2.02277836858864e-10,3.46495434192721e-20,1.78421631042189e-18,1.21499074011475e-17,4.06920684601351e-17,4.38942861675981e-17,3.49956518249259e-20,0
2065,-5.045,28.935,0.000804243940352241,218.264070380783,423.881872924005,5.98029565099485e-12,3.3828460373101e-10,2.88361969533328e-10,4.08879077679302e-12,1.89413232734937e-10,1.97473824549892e-12,1.87433473280238e-06,3.77160313617992e-09,6.99405090324609e-10,2.46687195603538e-19,1.26856726399129e-17,8.65085908599983e-17,2.89731714443553e-16,3.12531834012645e-16,2.48817018932864e-19,0
2066,-5.045,28.785,0.000639882223882389,145.468584745619,411.040621606644,1.05943863634814e-11,5.97595045596446e-10,5.10939271199923e-10,7.2447964721719e-12,3.35615196573363e-10,3.48846438622262e-12,1.43073175617916e-06,2.5136971444043e-09,6.78217025650963e-10,4.37018437493607e-19,2.24098142098667e-17,1.53281781359977e-16,5.13366278018101e-16,5.5376507434605e-16,4.3954651266405e-19,0
2067,-5.045,28.635,0.000574195801977171,92.8969142663957,406.59983023536,1.64207892753303e-11,9.19069806831717e-10,7.92320914414469e-10,1.12346106262243e-11,5.20443337259841e-10,5.36507507226818e-12,1.04532584004772e-06,1.39122418805354e-09,5.81437757236565e-10,5.87043216593059e-19,2.98697687220308e-17,2.06003437747762e-16,6.89939907777687e-16,7.44233972281573e-16,5.85866197891685e-19,0
2068,-5.045,28.485,0.000531082631053473,60.8090330341572,391.043474066624,2.21063111009596e-11,1.21773249862995e-09,1.06771560224231e-09,1.51395335305538e-11,7.01338890802907e-10,7.1085201727266e-12,7.90549319563274e-07,7.7057206660884e-10,4.73162603620615e-10,6.68715910804028e-19,3.34876437123237e-17,2.34897432493308e-16,7.867107203817e-16,8.48620057871517e-16,6.56827263959938e-19,0
2069,-5.045,28.335,0.000519841526617888,43.3854851707191,355.830959391581,2.66067737480668e-11,1.42316552242179e-09,1.28739099430849e-09,1.82543919788513e-11,8.45634708420286e-10,8.30773659195999e-12,1.80346300655877e-07,6.99721104833358e-10,5.47979677463034e-10,1.02436078930057e-18,4.98107932847626e-17,3.60469478406376e-16,1.20727246791331e-15,1.30227745096724e-15,9.76989823214495e-19,0
2070,-5.045,28.185,0.00051727111788597,36.9862061444299,302.742102345817,2.79157277590527e-11,1.42320308351429e-09,1.35452639501212e-09,1.92063295996047e-11,8.89733218701688e-10,8.30795590546626e-12,1.05059754560317e-07,3.83472985305449e-10,2.99714681322358e-10,6.90914262036554e-19,3.20220693790716e-17,2.43814751102182e-16,8.16576309256794e-16,8.80835886514672e-16,6.28081466453249e-19,0
2071,-5.045,28.035,0.000481878796803785,34.05697519646,249.228265279017,2.81367659206198e-11,1.34362769138765e-09,1.37018552181352e-09,1.94283661370226e-11,9.00019061297572e-10,7.84343419681936e-12,9.13316239383287e-08,3.53102718836898e-10,2.46735982626227e-10,6.96384956535341e-19,3.02316230562221e-17,2.46633393926434e-16,8.26016414681653e-16,8.91018870684597e-16,5.92963625279543e-19,0
2072,-5.045,27.885,0.000412856123252682,31.6167871138657,200.104969917901,2.90817104839559e-11,1.29190070476813e-09,1.42146197005815e-09,2.01554338186197e-11,9.33700471647556e-10,7.54147772874564e-12,8.2999757408676e-08,3.64225387551732e-10,2.20115466909691e-10,7.99747038308787e-19,3.22975176192032e-17,2.8429239401163e-16,9.52142693591593e-16,1.02707051881231e-15,6.33484129214634e-19,0
2073,-5.045,27.735,0.000335334801065723,30.81160693793,157.002795231478,3.02130418860932e-11,1.26327141020581e-09,1.4810438925826e-09,2.10002678849003e-11,9.72837409768008e-10,7.37435415477891e-12,1.10644187943275e-07,6.03414510272422e-10,2.93595227082864e-10,1.41245970817486e-18,5.3689034933747e-17,5.03554923478083e-16,1.68648951330058e-15,1.81920595626618e-15,1.05305777330243e-18,0
2074,-5.045,27.585,0.000321533456942018,31.6352685355343,121.24219176109,3.13575610695399e-11,1.26508801104299e-09,1.53964865856859e-09,2.18312464880339e-11,1.01133249355817e-09,7.38495863912949e-12,0,0,0,0,0,0,0,0,0,0
2075,-5.045,27.435,0.000264315016788706,32.6096746032264,92.6234978265768,3.25939537409842e-11,1.2931606702821e-09,1.60153968610241e-09,2.2708822206344e-11,1.05198618870888e-09,7.54883306567084e-12,0,0,0,0,0,0,0,0,0,0
2076,-5.045,27.285,0.000156994216663147,32.9474602574845,70.2098830108667,3.26715699362822e-11,1.28434619819511e-09,1.60599941916567e-09,2.27720584071701e-11,1.05491560571216e-09,7.4973787097694e-12,0,0,0,0,0,0,0,0,0,0
2077,-5.045,27.135,5.74624237690828e-07,33.5796361817595,53.6317123481598,2.99416233122727e-11,1.16934375355632e-09,1.4722239587552e-09,2.08752067884466e-11,9.67043954474791e-10,6.82605141805364e-12,0,0,0,0,0,0,0,0,0,0
2078,-5.045,26.985,3.82421299434295e-07,34.5846869596233,42.1564219364317,2.35492707509392e-11,9.13039700008232e-10,1.15827470947925e-09,1.64236045300142e-11,7.6082347985291e-10,5.32987492990919e-12,0,0,0,0,0,0,0,0,0,0
2079,-5.045,26.835,2.7074865446596e-07,35.2308685696253,34.0399775415141,1.44957350272936e-11,5.55390818162482e-10,7.13335173316682e-10,1.01146426560324e-11,4.68560821040699e-10,3.24209732509137e-12,0,0,0,0,0,0,0,0,0,0
2080,-5.045,26.685,2.21667536998375e-07,35.0759300369139,27.9558703637803,6.97064022922453e-12,2.63119802529739e-10,3.43239974391136e-10,4.8669262586478e-12,2.25460358931859e-10,1.53596343770561e-12,0,0,0,0,0,0,0,0,0,0
2081,-5.045,26.535,5.71638437468528e-05,33.6558960703473,23.1791229068638,2.62191357020618e-12,9.72251828017019e-11,1.29199859869098e-10,1.83197249016799e-12,8.48661256070323e-11,5.67552568933749e-13,0,0,0,0,0,0,0,0,0,0
2082,-5.045,26.385,6.78621635791037e-05,30.7551037770822,19.1629113380346,7.82645713840293e-13,2.83456363340298e-11,3.86031088002351e-11,5.47367724923574e-13,2.53568098570846e-11,1.65467815259778e-13,2.40836132591466e-09,7.08597591023974e-11,4.21584049436761e-12,4.30455142612161e-21,1.41728181670149e-19,1.5441243520094e-18,5.17153026507793e-18,5.57849816855861e-18,2.77985929636426e-21,0
2083,-5.045,26.235,5.5095023880538e-05,26.6379166045153,15.6411922302881,1.92605615822647e-13,6.74178761412514e-12,9.51275878789056e-12,1.34884917233471e-13,6.24854379084056e-12,3.93552242236983e-14,5.56645585512904e-09,1.53434399642008e-10,8.60265572665845e-12,2.6483272175614e-21,8.42723451765643e-20,9.51275878789056e-19,3.18598174505459e-18,3.43669908496231e-18,1.65291941739533e-21,0
2084,-5.045,26.085,4.07147177885812e-05,22.1301804341503,12.6772676156817,4.70029308150216e-14,1.55694161767148e-12,2.32626281304588e-12,3.29849388592114e-14,1.52802729265297e-12,9.08865576859705e-15,5.36178974535013e-09,1.27469839300706e-10,6.97249718862492e-12,6.46290298706547e-22,1.94617702208935e-20,2.32626281304588e-19,7.79104255854572e-19,8.40415010959132e-19,3.81723542281076e-22,0
2085,-5.045,25.935,2.97949279534613e-05,17.8134163220878,10.2327369597713,1.6012942126195e-14,4.7797146171302e-13,7.9535888753894e-13,1.12776871682232e-14,5.22438858067939e-13,2.79016123143477e-15,4.71699712047753e-09,8.20842224121804e-11,4.50240426229936e-12,1.76142363388145e-22,4.7797146171302e-21,6.36287110031152e-20,2.13103176730745e-19,2.29873097549893e-19,9.37494173762082e-23,0
2086,-5.045,25.785,2.12305572188349e-05,14.1007772257526,8.26312510229521,8.61360404224823e-15,2.22642192738127e-13,4.29707492258065e-13,6.0929811025603e-15,2.82257349576106e-13,1.29967514458924e-15,2.27116520591753e-08,2.59905525825072e-10,1.45431001800396e-11,3.78998577858922e-22,8.90568770952509e-21,1.37506397522581e-19,4.60531883655918e-19,4.96772935253947e-19,1.74676339432794e-22,0
2087,-5.045,25.635,1.72275415645635e-05,11.0708217140977,6.67548411227979,6.4252398812313e-15,1.52142292285607e-13,3.21293278662281e-13,4.55573596118087e-15,2.11044468401704e-13,8.88131562580354e-16,2.81965246988547e-08,2.04057385834249e-10,1.17488520376124e-11,2.82710554774177e-22,6.08569169142426e-21,1.0281384917193e-19,3.44340746889895e-19,3.71438264386999e-19,1.193648820108e-22,0
2088,-5.045,25.485,1.32274192544631e-05,8.68799826559403,5.40178344773379,5.01894692146308e-15,1.15002947262166e-13,2.51180337549084e-13,3.56157869619403e-15,1.64990133101189e-13,6.71330411594918e-16,2.86441299543236e-08,1.401200360275e-10,8.31874650951004e-12,1.93229456476329e-22,4.0251031541758e-21,7.03304945137436e-20,2.35548568651488e-19,2.5408480497583e-19,7.89484564035623e-23,0
2089,-5.045,25.335,9.95001932466937e-06,6.75552212291348,4.34196048899287,3.90243378048085e-15,8.81607514303628e-14,1.9537121049014e-13,2.77024048904842e-15,1.28331390655168e-13,5.14638928934452e-16,9.01525323651311e-09,3.11294459423853e-11,1.91046261515687e-12,4.29267715852894e-23,8.81607514303628e-22,1.56296968392112e-20,5.2346464281059e-20,5.6465811888274e-20,1.72918680121976e-23,0
2090,-5.045,25.185,7.5602033854379e-06,5.11054949592579,3.37084064580343,2.61325650379277e-15,5.83132400234734e-14,1.30869206931187e-13,1.8556427781806e-15,8.59626516992163e-14,3.40403897841175e-16,9.0385585389632e-09,2.3549412077226e-11,1.48316988415351e-12,2.87458215417205e-23,5.83132400234734e-22,1.04695365544949e-20,3.50642259365006e-20,3.78235667476552e-20,1.14375709674635e-23,0
2091,-5.045,25.035,5.60678073507676e-06,3.64988272207865,2.43360678769857,1.40447953935643e-15,3.09362912919714e-14,7.03568278681768e-14,9.97615425284321e-16,4.62145345762962e-14,1.80590791332174e-16,5.9709664135907e-09,1.26139946875038e-11,8.03090239940529e-13,1.15869561996905e-23,2.32022184689786e-22,4.22140967209061e-21,1.41382058071294e-20,1.52507964101778e-20,4.55088794157079e-24,0
2092,-5.045,24.885,4.27342382176262e-06,2.29521082061033,1.55326331208476,5.81625524045502e-16,1.2571725907692e-14,2.91493092862179e-14,4.13318812991391e-16,1.91469940118262e-14,7.33875276718692e-17,5.00589077935122e-09,7.9322485960293e-12,5.12576892987971e-13,4.79841057337539e-24,9.428794430769e-23,1.74895855717307e-21,5.85755421771399e-21,6.31850802390265e-21,1.8493656973311e-24,0
2093,-5.045,24.735,3.47459747894487e-06,1.20046619559852,0.845998928564478,1.85802882881509e-16,3.88667401382227e-15,9.3189066583467e-15,1.32136216353728e-16,6.12121022258647e-15,2.26884835885513e-17,4.30912544526618e-09,4.14881117198849e-12,2.79179646426278e-13,1.53287378377245e-24,2.91500551036671e-23,5.59134399500802e-22,1.87263445816504e-21,2.01999937345354e-21,5.71749786431493e-25,0
2094,-5.045,24.585,2.7598204990007e-06,0.504983474765791,0.374348365462673,4.33686123278809e-17,8.53527965570939e-16,2.17805894411459e-15,3.08835015117276e-17,1.43067820753078e-15,4.98247477153661e-18,3.53342216176949e-09,1.74522288879057e-12,1.23534960602682e-13,3.57791051705018e-25,6.40145974178204e-24,1.30683536646875e-22,4.37680983424203e-22,4.72123808485158e-22,1.25558364242723e-25,0
2095,-5.045,24.435,1.88132025726879e-06,0.187631980127267,0.137136014849222,8.61215666024069e-18,1.56942484003036e-16,4.33201521436598e-16,6.14252423164265e-18,2.84552435030846e-16,9.16152717240764e-19,1.22436872018805e-08,3.24228061659918e-12,2.26274424501216e-13,3.55251462234928e-25,5.88534315011386e-24,1.29960456430979e-22,4.35259267054198e-22,4.69511517800896e-22,1.15435242372336e-25,0
2096,-5.045,24.285,1.15364643244466e-06,0.0688133922567751,0.0452927286924019,1.78918165461954e-18,3.07135888307793e-17,9.01006444590333e-17,1.27757028655134e-18,5.91834435244909e-17,1.79290763627218e-19,5.05574391372372e-09,7.92730278798049e-13,4.98220015616421e-14,4.92024955020374e-26,7.67839720769483e-25,1.80201288918067e-23,6.03524203366853e-23,6.510178787694e-23,1.50604241446863e-26,0
2097,-5.045,24.135,6.72181107673767e-07,0.0281611653898428,0.0153207700608347,5.03424567963758e-19,8.41715601428866e-18,2.53639531732056e-17,3.5964485180015e-19,1.66605477596419e-17,4.91351999689405e-20,1.18839302483294e-09,1.29766650116396e-13,6.74113882676726e-15,5.53767024760134e-27,8.41715601428866e-26,2.02911625385645e-24,6.79584911961563e-24,7.33064101424245e-24,1.6509427189564e-27,0
